mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.06449127197265625,0.006096735528168528,0.006237109502156575,0.0018770437408960321,10,sqrt,1,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-12.150072275801412,-20.04940671373256,-52.403551119351114,-28.20101003629503,17.41497664460745,108
0.14574694633483887,0.0009204775584468966,0.006616353988647461,0.001325016496124283,10,sqrt,1,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-11.91066551962378,-19.993996380214067,-50.414312934848326,-27.439658278228723,16.577316366924258,97
0.21343135833740234,0.003119090574708621,0.006132761637369792,0.00025535244473752017,10,sqrt,1,2,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-11.676708459207164,-19.184705428898976,-51.289340454371,-27.383584780825714,17.179568686216726,94
0.07199438412984212,0.002547568354987831,0.004854599634806315,0.0021626012264889766,10,sqrt,1,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-12.092867515749711,-16.232540314446965,-52.39546204570252,-26.90695662529973,18.102157406314774,82
0.15635037422180176,0.008512144390307522,0.008550246556599935,0.0030364770480972316,10,sqrt,1,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-11.916513957974074,-15.649191352125257,-50.228834061488065,-25.93151312386247,17.24824771180513,23
0.20352729161580405,0.01724280182098267,0.006533225377400716,0.0006857533512777718,10,sqrt,1,5,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-11.621883627433665,-15.546857668478356,-50.74117174297855,-25.969971012963526,17.589023935601457,33
0.07175604502360027,0.012582464446552631,0.004706064860026042,0.002174562716235797,10,sqrt,1,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-11.797024440544298,-17.21370167942821,-52.06398133204744,-27.02490248400665,17.842864124468427,88
0.14010063807169595,0.01051925753808497,0.0065962473551432295,0.0030566199775616818,10,sqrt,1,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-11.628513150750434,-16.63853122197814,-50.511087499546186,-26.259377290758255,17.270092767687125,56
0.2033099333445231,0.009291153910803622,0.008991638819376627,0.004115832930958206,10,sqrt,1,10,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-11.348861813970881,-16.53362108577628,-50.432922303045146,-26.105135067597434,17.33207731359309,46
0.0962376594543457,0.014164453636867682,0.005930423736572266,0.0021584925636116887,10,sqrt,2,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-11.75941188573762,-17.217058374473794,-53.53184918553128,-27.5027731485809,18.539706502567437,102
0.13755393028259277,0.0058592149493828845,0.004530986150105794,3.9043585174359095e-05,10,sqrt,2,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-11.694165365003506,-17.66549500210111,-50.491601734275925,-26.617087367126846,17.056934496153872,72
0.21629738807678223,0.009104896023482311,0.007584730784098308,0.002246246243608491,10,sqrt,2,2,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-11.494618673156943,-17.714286662397086,-50.79180924581185,-26.666904860455293,17.246822435375194,75
0.0717164675394694,0.005360021507346117,0.006326913833618164,0.0023271678161595464,10,sqrt,2,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-11.683236797766794,-17.440964966626908,-51.895175618638966,-27.006459127677555,17.755262409441922,87
0.1309986114501953,0.004963930256729716,0.006904760996500651,0.001745389639238262,10,sqrt,2,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-11.616798449878473,-17.34768712413524,-49.73219357036099,-26.232226381458236,16.780884256772858,51
0.20423436164855957,0.02936552960570303,0.006762981414794922,0.0011410524392229853,10,sqrt,2,5,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-11.407512866467103,-17.17356386970598,-50.86913374203597,-26.483403492736347,17.40325095849801,64
0.07706658045450847,0.0038595141130700616,0.0031047662099202475,6.790098997848575e-05,10,sqrt,2,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-11.461314928611841,-19.15051033196653,-52.01399267915261,-27.54193931324366,17.586774925980876,103
0.14207943280537924,0.006291063392681066,0.01238266626993815,0.00037723989326303816,10,sqrt,2,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-11.46660675475131,-18.511345377933328,-50.14476245408838,-26.707571528924337,16.820295764624788,76
0.22318085034688315,0.013182733671896379,0.009910106658935547,0.002881140025121711,10,sqrt,2,10,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-11.249466508795585,-18.33191499425238,-50.65134795305423,-26.744243152034063,17.150364701904707,79
0.06252463658650716,0.0032666296740501036,0.0029986699422200522,1.533599698436028e-05,10,sqrt,4,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-11.6789780753151,-28.29714127060638,-51.494979855809014,-30.490366400576832,16.328628780950428,151
0.13828031222025552,0.007004765448542226,0.0063966115315755205,0.0023262368063438356,10,sqrt,4,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-11.39431984637295,-27.69020767034906,-50.266228450887795,-29.783585322536606,15.938276613976546,118
0.19899789492289224,0.010854782320473634,0.014106432596842447,0.006815481293429313,10,sqrt,4,2,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-11.234289341971442,-27.144576975469683,-51.156899085118106,-29.845255134186413,16.409833211901216,133
0.08368738492329915,0.012820180876173532,0.005385955174763997,0.00214368118625797,10,sqrt,4,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-11.6789780753151,-28.29714127060638,-51.494979855809014,-30.490366400576832,16.328628780950428,151
0.12972172101338705,0.006979324238827909,0.009013652801513672,0.003047993512695813,10,sqrt,4,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-11.39431984637295,-27.69020767034906,-50.266228450887795,-29.783585322536606,15.938276613976546,118
0.2551163037618001,0.035253421771513936,0.016418298085530598,0.003646738053070418,10,sqrt,4,5,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-11.234289341971442,-27.144576975469683,-51.156899085118106,-29.845255134186413,16.409833211901216,133
0.08732461929321289,0.015691983579106113,0.012010415395100912,0.01260829800334109,10,sqrt,4,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-11.55172399058615,-28.504801467037865,-51.032406333161,-30.362977263595003,16.171387953770044,148
0.16171511014302573,0.03889958313430244,0.009521007537841797,0.003492265260361965,10,sqrt,4,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-11.142638069723192,-27.775267928313646,-49.3657460858137,-29.42788402795018,15.648212924207757,109
0.2162954012552897,0.037559532528724134,0.011814355850219727,0.004218704085683756,10,sqrt,4,10,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-10.996378927902075,-27.379437008481986,-50.46817008416502,-29.614662006849688,16.191618147792916,115
0.09180092811584473,0.021633725035693135,0.005364418029785156,0.0018213796313435147,10,log2,1,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-11.651555224094208,-20.183001579651137,-49.498047014829595,-27.11086793952498,16.208757600790054,89
0.1430197556813558,0.013094366921864482,0.007256825764973958,0.0038388501969915333,10,log2,1,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-11.42585361250304,-19.918657444852105,-46.369666057894285,-25.90472570508314,14.880462962483819,20
0.2154990037282308,0.010680865606672241,0.0075989564259847,0.0019802068464212347,10,log2,1,2,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-11.50888496529941,-19.34568317614344,-47.428687683499575,-26.09441860831414,15.421135480862668,45
0.07038625081380208,0.0074029672528558525,0.0063517093658447266,0.0023097820413253397,10,log2,1,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-11.841680145734005,-17.098142465148083,-48.28764492519947,-25.742489178693855,16.085617483837364,12
0.14261396725972494,0.010575443931312153,0.006831963857014974,0.003129095030581161,10,log2,1,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-11.661231675220128,-16.80376138364866,-47.12994970541073,-25.19831425475984,15.64947023822644,1
0.2076591650644938,0.01467205216932306,0.009791135787963867,0.002856257211251974,10,log2,1,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-11.883507702863282,-16.939111041176048,-48.48644130830229,-25.769686684113875,16.19522536161567,13
0.06715202331542969,0.002916498190872382,0.004527568817138672,0.0020721095827607523,10,log2,1,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-11.495186759999655,-17.525678316476583,-48.892012267001874,-25.970959114492704,16.393549855930083,34
0.1351917584737142,0.0022793215545753565,0.004541238149007161,6.728709421963206e-05,10,log2,1,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-11.389552465219143,-17.07605549960872,-48.01831974832146,-25.494642571049777,16.09494960910601,4
0.19584759076436362,0.0033382629102288674,0.0069123109181722,0.0006674772812207424,10,log2,1,10,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-11.453766628969342,-17.134125447588815,-49.20593668433603,-25.931276253631395,16.62024834753326,22
0.07445780436197917,0.002419989357945557,0.003542661666870117,0.0006198564240008711,10,log2,2,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-11.643738487514538,-19.263401289238452,-46.7675043178655,-25.891548031539497,15.085732298089686,19
0.13689970970153809,0.006512919005562961,0.004590670267740886,2.1003701051083876e-05,10,log2,2,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-11.612077648992635,-19.198601463695336,-46.23810690496622,-25.682928672551398,14.86103069602998,7
0.2193005084991455,0.009780605686279484,0.013662576675415039,0.0012177110456847945,10,log2,2,2,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-11.675299048173873,-18.659704816927324,-47.45164429217495,-25.928882719092048,15.483699607102507,21
0.07303635279337566,0.004339756409710293,0.005130608876546224,0.002496533241313527,10,log2,2,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-11.798276824110783,-19.03271572987804,-48.76413229505634,-26.531708283015053,15.995724109038479,69
0.13780315717061362,0.005566064729299109,0.00543522834777832,0.0005490926708014536,10,log2,2,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-11.608004780566139,-18.76851628579166,-47.41870008227709,-25.931740382878292,15.47223985286353,24
0.20286989212036133,0.009016102230217808,0.00873414675394694,0.002078941748871131,10,log2,2,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-11.676938135766928,-18.54901091352992,-48.41129522496421,-26.21241475808702,15.945721820240564,50
0.06923349698384602,0.00903274969866521,0.005472819010416667,0.0014273837166393045,10,log2,2,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-11.549775402002371,-18.6549623724746,-48.4225717670794,-26.20910318051879,15.972884532981267,49
0.1426069736480713,0.0022951369274520454,0.0058596134185791016,0.0009380803730883471,10,log2,2,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-11.25231924608059,-18.451317980184538,-47.765309568494715,-25.822982264919947,15.791467977282535,16
0.20841368039449057,0.01431770506880406,0.009003003438313803,0.003455375263590388,10,log2,2,10,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-11.285031220690753,-18.632731002236607,-48.90254340247935,-26.273435208468907,16.279938088786974,57
0.0681009292602539,0.004928801219537699,0.0043964385986328125,0.001927305688154024,10,log2,4,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-11.015977106762753,-31.83485549299168,-49.03287742624422,-30.627903341999552,15.543781770565273,157
0.14001067479451498,0.0028798281517118597,0.006378730138142903,0.0016508629511209714,10,log2,4,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-11.10922277343043,-30.163100734110074,-48.17276311109344,-29.815028872877985,15.133128583912173,127
0.23998602231343588,0.03200463664236084,0.00826406478881836,0.003014751392782217,10,log2,4,2,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-11.133958957351961,-29.3974758413998,-49.05665933888839,-29.86269804588005,15.485372126227208,139
0.06729865074157715,0.005132440571460079,0.004228750864664714,0.0015881603076121245,10,log2,4,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-11.015977106762753,-31.83485549299168,-49.03287742624422,-30.627903341999552,15.543781770565273,157
0.11979492505391438,0.014638682518508243,0.006213982899983724,0.0016857688547647054,10,log2,4,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-11.10922277343043,-30.163100734110074,-48.17276311109344,-29.815028872877985,15.133128583912173,127
0.19160008430480957,0.012369237281928054,0.011988480885823568,0.002597406280847835,10,log2,4,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-11.133958957351961,-29.3974758413998,-49.05665933888839,-29.86269804588005,15.485372126227208,139
0.06614867846171062,0.0044520585803243164,0.005028963088989258,0.0015864039858940048,10,log2,4,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-11.139206359438464,-30.603747763989375,-48.08401037579019,-29.942321499739347,15.08990279356673,145
0.12502535184224448,0.0053437028554137265,0.006052970886230469,0.0015303083417890567,10,log2,4,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-10.965576415465636,-29.522601800793534,-47.82726612426501,-29.438481446841394,15.048839362165957,112
0.1904433568318685,0.010685968626495488,0.009275992711385092,0.004831603851132331,10,log2,4,10,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-10.950229821786376,-28.926371827297388,-49.56069241947113,-29.81243135618497,15.775102358217367,124
0.14465729395548502,0.0075657729640492164,0.004091739654541016,0.0012520307823903772,10,,1,2,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-11.83176525968673,-25.597821725810622,-62.0006786324021,-33.14342187263315,21.164940009861446,189
0.29933730761210126,0.008726904268695353,0.010706424713134766,0.0006575631380547368,10,,1,2,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-11.517877573477367,-25.667365779432796,-60.45064870263048,-32.54529735184688,20.560212055174723,168
0.470380703608195,0.021201344029535402,0.008983373641967773,0.00168730231580173,10,,1,2,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-11.716735250358562,-26.06840527135765,-60.50886800579961,-32.764669509171945,20.474342004292737,177
0.14391652743021646,0.015354632782574686,0.0033376216888427734,0.00021022850290473518,10,,1,5,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-12.04846728762625,-25.37462804504521,-61.82763960927673,-33.083578313982734,21.040634257611423,186
0.2892286777496338,0.028905514326534845,0.00655062993367513,0.002949439469069691,10,,1,5,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-11.746725154462291,-25.24540473024534,-60.514824526611996,-32.50231813710654,20.560138994974047,163
0.4431000550587972,0.013512512885325977,0.0068467458089192705,0.0009860503656316038,10,,1,5,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-11.931665776192384,-25.579299971741655,-60.46645273770186,-32.65913949521197,20.436886294285745,169
0.1367762883504232,0.00571090632614133,0.004350423812866211,0.0018580016926996376,10,,1,10,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-12.06864518081189,-24.890544268742506,-63.78998198445491,-33.583057144669766,21.9915742238187,208
0.2835566997528076,0.024863425837959214,0.007906357447306315,0.0047543474849488674,10,,1,10,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-11.757934125779594,-25.03714559190922,-62.66017413840402,-33.15175128536428,21.55836463720282,192
0.4297643502553304,0.013567982434266703,0.007122596104939778,0.001658535562240162,10,,1,10,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-11.855343582860447,-25.589590072305587,-62.27497613650981,-33.23996993055861,21.282717099294867,196
0.1425621509552002,0.011804323585068725,0.0031453768412272134,4.668555336980095e-05,10,,2,2,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-11.924007246522988,-25.74887914541996,-63.41881216012645,-33.6972328506898,21.760989227523297,211
0.278528372446696,0.01889215760722382,0.00673985481262207,0.002747900888190359,10,,2,2,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-11.70218946277822,-25.696840544491675,-61.67351091699567,-33.02418030808852,21.04836767983959,181
0.43368736902872723,0.037188841584498915,0.007489999135335286,0.0011419029796708947,10,,2,2,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-11.759333518814993,-26.012031523648716,-61.89603711979711,-33.222467387420274,21.093680744121063,193
0.1478273073832194,0.013528722797279576,0.005830605824788411,0.0018435512301537848,10,,2,5,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-11.879208198745266,-25.550924227885133,-62.38757363564963,-33.27256868742668,21.330597579481065,201
0.29129473368326825,0.02218621222133613,0.008500258127848307,0.0012797047933396676,10,,2,5,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-11.609258528587924,-25.601309862534595,-60.87292965625947,-32.694499349127334,20.727796571486273,174
0.45060038566589355,0.02940628923010718,0.00978700319925944,0.0034378004323482214,10,,2,5,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-11.731645024979029,-25.933319618563623,-60.71040459800873,-32.79178974718379,20.57520646647389,180
0.15101114908854166,0.008734607376116138,0.005048910776774089,0.0017636487100173518,10,,2,10,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-12.161462439602879,-26.38214890910094,-63.75517355545409,-34.099594968052635,21.75847707494099,214
0.2764128843943278,0.018137097375375267,0.0060761769612630205,0.0012488014737313934,10,,2,10,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-11.744600951712558,-26.033581617321495,-62.614586739369976,-33.464256436134676,21.421952287413415,204
0.4130392074584961,0.030353491206552084,0.012634038925170898,0.0035334845979848348,10,,2,10,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-11.780292540274438,-26.49318755764719,-62.24543928023412,-33.50630645938525,21.190731250853563,205
0.1410187085469564,0.008597283728129486,0.00388336181640625,0.0006447090841368583,10,,4,2,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-11.80116888341462,-29.645041665950167,-63.89339027662863,-35.11320027533114,21.615202232887178,238
0.2705620924631755,0.010252529120102863,0.006104469299316406,0.0016899243546036216,10,,4,2,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-11.258415137716947,-28.75872884677827,-62.37630234894193,-34.13114877781238,21.211738419585966,217
0.421291987101237,0.01602596602327881,0.007635037104288737,0.0018796212758370758,10,,4,2,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-11.44755098842013,-29.413640319703678,-61.830808795951285,-34.230666701358366,20.84899636587183,226
0.1300963560740153,0.005197837690890042,0.003065347671508789,6.227883944445637e-05,10,,4,5,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-11.80116888341462,-29.645041665950167,-63.89339027662863,-35.11320027533114,21.615202232887178,238
0.2863963445027669,0.014540168037156272,0.007030328114827474,0.0019161749342231568,10,,4,5,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-11.258415137716947,-28.75872884677827,-62.37630234894193,-34.13114877781238,21.211738419585966,217
0.4106169541676839,0.001415907466664189,0.008468389511108398,0.003877600444338468,10,,4,5,300,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-11.44755098842013,-29.413640319703678,-61.830808795951285,-34.230666701358366,20.84899636587183,226
0.13889718055725098,0.011729510800753932,0.0030744075775146484,7.592374671635609e-05,10,,4,10,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-11.664914897760381,-29.64350150777715,-63.23850828433691,-34.84897489662481,21.374152592987688,235
0.2633194128672282,0.01253486045561833,0.006511370340983073,0.002670507239911846,10,,4,10,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-11.342599662088421,-28.83591247071959,-62.25848007748435,-34.14566407009745,21.122686321489297,223
