mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_max_iter,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.08765896161397298,0.0180151716071854,0.003729661305745443,0.004268181124367225,0.0001,1000,0.0001,"{'alpha': 0.0001, 'max_iter': 1000, 'tol': 0.0001}",-53.48389671471882,-24.19916018970517,-79.3531225698971,-52.345393158107036,22.530897811971005,53
0.09832302729288737,0.016400003438996606,0.0007193088531494141,4.984526103032033e-05,0.0001,1000,0.001,"{'alpha': 0.0001, 'max_iter': 1000, 'tol': 0.001}",-53.48389671471882,-24.19916018970517,-79.3531225698971,-52.345393158107036,22.530897811971005,53
0.09417287508646648,0.02150353782907931,0.0005474090576171875,0.0001263921329503577,0.0001,1000,0.01,"{'alpha': 0.0001, 'max_iter': 1000, 'tol': 0.01}",-53.48389671471882,-24.19916018970517,-79.35115603876478,-52.344737647729595,22.530112058733014,52
0.14840237299601236,0.019125901781231625,0.0003456274668375651,3.392606928255171e-05,0.0001,2000,0.0001,"{'alpha': 0.0001, 'max_iter': 2000, 'tol': 0.0001}",-45.203600510670064,-21.5558308413221,-78.98173137537984,-48.58038757579067,23.565306861277346,49
0.14191985130310059,0.004084427225187752,0.0007837613423665365,0.0005086614551913337,0.0001,2000,0.001,"{'alpha': 0.0001, 'max_iter': 2000, 'tol': 0.001}",-45.203600510670064,-21.5558308413221,-78.98173137537984,-48.58038757579067,23.565306861277346,49
0.11026215553283691,0.045733635978217335,0.00042120615641276043,0.00015785474683192171,0.0001,2000,0.01,"{'alpha': 0.0001, 'max_iter': 2000, 'tol': 0.01}",-45.203600510670064,-21.5558308413221,-79.35115603876478,-48.70352913025232,23.72427770486268,51
0.21030044555664062,0.015852719267293633,0.00045990943908691406,0.0001643971741577288,0.0001,5000,0.0001,"{'alpha': 0.0001, 'max_iter': 5000, 'tol': 0.0001}",-36.859441190476026,-18.384680439466102,-76.31011609559924,-43.85141257518046,24.159260086236074,46
0.2574929396311442,0.02738515385721108,0.0003654162089029948,5.38598540546499e-05,0.0001,5000,0.001,"{'alpha': 0.0001, 'max_iter': 5000, 'tol': 0.001}",-36.859441190476026,-18.384680439466102,-76.31011609559924,-43.85141257518046,24.159260086236074,46
0.19197726249694824,0.1013869837626829,0.0005218982696533203,0.0002068787379069381,0.0001,5000,0.01,"{'alpha': 0.0001, 'max_iter': 5000, 'tol': 0.01}",-36.859441190476026,-18.384680439466102,-79.35115603876478,-44.86509255623563,25.525093889380532,48
0.03623223304748535,0.0024502972838917184,0.0004107952117919922,0.00018139449988913394,0.001,1000,0.0001,"{'alpha': 0.001, 'max_iter': 1000, 'tol': 0.0001}",-30.375266226485284,-15.293882494644338,-70.97997178544446,-38.88304016885803,23.516261015399945,41
0.04572176933288574,0.00539943137592993,0.0004153251647949219,0.00017787144551631014,0.001,1000,0.001,"{'alpha': 0.001, 'max_iter': 1000, 'tol': 0.001}",-30.375266226485284,-15.293882494644338,-70.97997178544446,-38.88304016885803,23.516261015399945,41
0.024908145268758137,0.01508900674791966,0.00022204717000325522,2.978886194369709e-05,0.001,1000,0.01,"{'alpha': 0.001, 'max_iter': 1000, 'tol': 0.01}",-32.82445447379449,-17.02491182350799,-79.20465233965233,-43.01800621231828,26.388272716596813,43
0.06613961855570476,0.0022858179010139903,0.0007025400797526041,4.222829119378357e-05,0.001,2000,0.0001,"{'alpha': 0.001, 'max_iter': 2000, 'tol': 0.0001}",-18.302999590389415,-13.756761612406686,-58.82300475496045,-30.294255319252187,20.25807210656502,24
0.08559425671895345,0.004022060810713429,0.0005314350128173828,0.0003237187613087831,0.001,2000,0.001,"{'alpha': 0.001, 'max_iter': 2000, 'tol': 0.001}",-18.302999590389415,-13.756761612406686,-61.295401227835015,-31.118387476877036,21.418935378651028,26
0.03204139073689779,0.017305743438244113,0.0006215572357177734,0.0001902206761882703,0.001,2000,0.01,"{'alpha': 0.001, 'max_iter': 2000, 'tol': 0.01}",-32.82445447379449,-17.02491182350799,-79.20465233965233,-43.01800621231828,26.388272716596813,43
0.15686694780985513,0.014152711441674095,0.000888983408610026,0.0008195965086090779,0.001,5000,0.0001,"{'alpha': 0.001, 'max_iter': 5000, 'tol': 0.0001}",-18.857359252761647,-14.199217789878848,-47.153000352800646,-26.736525798480383,14.561339118649359,19
0.13537518183390299,0.05578160912956392,0.0006489753723144531,0.0005125582848113123,0.001,5000,0.001,"{'alpha': 0.001, 'max_iter': 5000, 'tol': 0.001}",-17.252939985798857,-14.198083097425355,-61.295401227835015,-30.915474770353075,21.518023241360858,25
0.033299763997395836,0.021216416941158334,0.00025765101114908856,3.336970649768309e-05,0.001,5000,0.01,"{'alpha': 0.001, 'max_iter': 5000, 'tol': 0.01}",-32.82445447379449,-17.02491182350799,-79.20465233965233,-43.01800621231828,26.388272716596813,43
0.03044581413269043,0.004989212481507037,0.00046952565511067707,0.0002666693303782925,0.01,1000,0.0001,"{'alpha': 0.01, 'max_iter': 1000, 'tol': 0.0001}",-19.658448251455777,-16.366704771222135,-51.6832024915096,-29.236118504729166,15.929272392194521,23
0.016347805658976238,0.0017827982749367825,0.0003739198048909505,0.00015677918636440688,0.01,1000,0.001,"{'alpha': 0.01, 'max_iter': 1000, 'tol': 0.001}",-18.505910469997243,-15.250713887873808,-47.293140538536875,-27.016588298802642,14.399143591317518,20
0.006577889124552409,0.003914373775573545,0.0003658135732014974,0.0001869681409222628,0.01,1000,0.01,"{'alpha': 0.01, 'max_iter': 1000, 'tol': 0.01}",-22.29368624899856,-14.220851239668677,-77.45011052163598,-37.98821600343441,28.097728324501208,38
0.04345909754435221,0.01006803372270624,0.00047524770100911457,0.00021903928341366623,0.01,2000,0.0001,"{'alpha': 0.01, 'max_iter': 2000, 'tol': 0.0001}",-20.252256341361747,-16.366704771222135,-60.029886357085466,-32.216282489889785,19.73105501169862,30
0.01901133855183919,0.0012791874275770744,0.0002640088399251302,1.4697538009541884e-05,0.01,2000,0.001,"{'alpha': 0.01, 'max_iter': 2000, 'tol': 0.001}",-18.505910469997243,-15.250713887873808,-47.293140538536875,-27.016588298802642,14.399143591317518,20
0.0077181657155354815,0.004614047606783338,0.00025018056233723957,3.546502521072937e-05,0.01,2000,0.01,"{'alpha': 0.01, 'max_iter': 2000, 'tol': 0.01}",-22.29368624899856,-14.220851239668677,-77.45011052163598,-37.98821600343441,28.097728324501208,38
0.057102362314860024,0.028762109089576805,0.00035301844278971356,3.3692931041002766e-05,0.01,5000,0.0001,"{'alpha': 0.01, 'max_iter': 5000, 'tol': 0.0001}",-21.280953984997186,-16.366704771222135,-60.029886357085466,-32.55918170443493,19.52805113878732,31
0.015412410100301107,0.0019433314381535661,0.0002426306406656901,8.99132768232406e-07,0.01,5000,0.001,"{'alpha': 0.01, 'max_iter': 5000, 'tol': 0.001}",-18.505910469997243,-15.250713887873808,-47.293140538536875,-27.016588298802642,14.399143591317518,20
0.006710529327392578,0.005301033355583745,0.00023261706034342447,3.465763938891836e-05,0.01,5000,0.01,"{'alpha': 0.01, 'max_iter': 5000, 'tol': 0.01}",-22.29368624899856,-14.220851239668677,-77.45011052163598,-37.98821600343441,28.097728324501208,38
0.009621381759643555,0.0037545638897960617,0.0003894964853922526,0.0002063532046617585,0.1,1000,0.0001,"{'alpha': 0.1, 'max_iter': 1000, 'tol': 0.0001}",-18.207567144079064,-32.48383984809787,-56.500810601895594,-35.730739198024175,15.800841542384507,35
0.011698484420776367,0.005455174334772832,0.00042724609375,0.0002437053870109137,0.1,1000,0.001,"{'alpha': 0.1, 'max_iter': 1000, 'tol': 0.001}",-18.170771546566904,-32.48083427714661,-56.43062421859535,-35.69407668076962,15.783911147740733,32
0.004075209299723308,0.00297905464642894,0.0002132256825764974,1.9743528124570477e-05,0.1,1000,0.01,"{'alpha': 0.1, 'max_iter': 1000, 'tol': 0.01}",-15.130338121415274,-32.72781775923844,-47.32042526826391,-31.726193716305875,13.160619683306782,27
0.01172033945719401,0.0056438468952563926,0.0003306865692138672,0.00010893250690619911,0.1,2000,0.0001,"{'alpha': 0.1, 'max_iter': 2000, 'tol': 0.0001}",-18.207567144079064,-32.48383984809787,-56.500810601895594,-35.730739198024175,15.800841542384507,35
0.009183406829833984,0.0034995507047826807,0.00023571650187174478,2.734813415260346e-05,0.1,2000,0.001,"{'alpha': 0.1, 'max_iter': 2000, 'tol': 0.001}",-18.170771546566904,-32.48083427714661,-56.43062421859535,-35.69407668076962,15.783911147740733,32
0.0038302739461263022,0.0006469155997807504,0.0005126794179280599,0.00017918572803779547,0.1,2000,0.01,"{'alpha': 0.1, 'max_iter': 2000, 'tol': 0.01}",-15.130338121415274,-32.72781775923844,-47.32042526826391,-31.726193716305875,13.160619683306782,27
0.00918730099995931,0.0036888586969201576,0.00043328603108723957,0.0002812093209166408,0.1,5000,0.0001,"{'alpha': 0.1, 'max_iter': 5000, 'tol': 0.0001}",-18.207567144079064,-32.48383984809787,-56.500810601895594,-35.730739198024175,15.800841542384507,35
0.011236349741617838,0.004242726171343389,0.0005079905192057291,0.0002367364298798788,0.1,5000,0.001,"{'alpha': 0.1, 'max_iter': 5000, 'tol': 0.001}",-18.170771546566904,-32.48083427714661,-56.43062421859535,-35.69407668076962,15.783911147740733,32
0.0034727255503336587,0.0008021242540707253,0.0008611679077148438,0.0009112598255332264,0.1,5000,0.01,"{'alpha': 0.1, 'max_iter': 5000, 'tol': 0.01}",-15.130338121415274,-32.72781775923844,-47.32042526826391,-31.726193716305875,13.160619683306782,27
0.003303050994873047,0.001646173932044226,0.0008166631062825521,0.0008077752428045201,1.0,1000,0.0001,"{'alpha': 1.0, 'max_iter': 1000, 'tol': 0.0001}",-9.799525926383255,-36.42353925326736,-28.605892103450664,-24.942985761033757,11.173545649211327,10
0.0016503334045410156,0.0002735314752537854,0.0002002716064453125,5.291961610980508e-06,1.0,1000,0.001,"{'alpha': 1.0, 'max_iter': 1000, 'tol': 0.001}",-9.801049010307484,-36.42353925326736,-28.665010172176594,-24.963199478583814,11.179349965972136,13
0.0013895829518636067,0.0007234730321278493,0.00022403399149576822,6.295013060437666e-05,1.0,1000,0.01,"{'alpha': 1.0, 'max_iter': 1000, 'tol': 0.01}",-9.81180602111587,-36.423511510105975,-29.21301615650769,-25.14944456257651,11.23773932878079,16
0.001810312271118164,0.0008449413391310858,0.00021298726399739584,2.9188727169176946e-05,1.0,2000,0.0001,"{'alpha': 1.0, 'max_iter': 2000, 'tol': 0.0001}",-9.799525926383255,-36.42353925326736,-28.605892103450664,-24.942985761033757,11.173545649211327,10
0.001752297083536784,0.0005595532293654252,0.00025280316670735675,5.046758120774955e-05,1.0,2000,0.001,"{'alpha': 1.0, 'max_iter': 2000, 'tol': 0.001}",-9.801049010307484,-36.42353925326736,-28.665010172176594,-24.963199478583814,11.179349965972136,13
0.0020067691802978516,0.0006575132282527971,0.0007176399230957031,0.0006798303614107675,1.0,2000,0.01,"{'alpha': 1.0, 'max_iter': 2000, 'tol': 0.01}",-9.81180602111587,-36.423511510105975,-29.21301615650769,-25.14944456257651,11.23773932878079,16
0.002240339914957682,0.0014833608262506304,0.00021823247273763022,4.109215663526857e-05,1.0,5000,0.0001,"{'alpha': 1.0, 'max_iter': 5000, 'tol': 0.0001}",-9.799525926383255,-36.42353925326736,-28.605892103450664,-24.942985761033757,11.173545649211327,10
0.0014173189798990886,0.00045629447421808715,0.00019319852193196615,8.316978106149756e-06,1.0,5000,0.001,"{'alpha': 1.0, 'max_iter': 5000, 'tol': 0.001}",-9.801049010307484,-36.42353925326736,-28.665010172176594,-24.963199478583814,11.179349965972136,13
0.0012353261311848958,0.0002705877100574057,0.00020766258239746094,2.499948884614038e-05,1.0,5000,0.01,"{'alpha': 1.0, 'max_iter': 5000, 'tol': 0.01}",-9.81180602111587,-36.423511510105975,-29.21301615650769,-25.14944456257651,11.23773932878079,16
0.001252889633178711,0.0007704041058234624,0.00033545494079589844,0.0002044072850509458,10.0,1000,0.0001,"{'alpha': 10.0, 'max_iter': 1000, 'tol': 0.0001}",-10.657614247157388,-35.70027892096082,-27.303222830893336,-24.553705333003847,10.406845450456828,1
0.0011564095815022786,0.0006888875169301724,0.0003552436828613281,0.00023370137270768037,10.0,1000,0.001,"{'alpha': 10.0, 'max_iter': 1000, 'tol': 0.001}",-10.657614247157388,-35.70027892096082,-27.303222830893336,-24.553705333003847,10.406845450456828,1
0.0007460117340087891,0.00011722163291676761,0.00020170211791992188,1.34701222341781e-05,10.0,1000,0.01,"{'alpha': 10.0, 'max_iter': 1000, 'tol': 0.01}",-10.657614247157388,-35.70027892096082,-27.303222830893336,-24.553705333003847,10.406845450456828,1
0.0011746883392333984,0.0002826744271918675,0.00024318695068359375,2.5376369804757477e-05,10.0,2000,0.0001,"{'alpha': 10.0, 'max_iter': 2000, 'tol': 0.0001}",-10.657614247157388,-35.70027892096082,-27.303222830893336,-24.553705333003847,10.406845450456828,1
0.0007735888163248698,5.8248455918030714e-05,0.0002384185791015625,5.121543337242885e-05,10.0,2000,0.001,"{'alpha': 10.0, 'max_iter': 2000, 'tol': 0.001}",-10.657614247157388,-35.70027892096082,-27.303222830893336,-24.553705333003847,10.406845450456828,1
0.0007526874542236328,3.0570307517005086e-05,0.00023865699768066406,3.877412329947931e-05,10.0,2000,0.01,"{'alpha': 10.0, 'max_iter': 2000, 'tol': 0.01}",-10.657614247157388,-35.70027892096082,-27.303222830893336,-24.553705333003847,10.406845450456828,1
0.0007739067077636719,5.9442617809114025e-05,0.00023404757181803385,3.940106973893093e-05,10.0,5000,0.0001,"{'alpha': 10.0, 'max_iter': 5000, 'tol': 0.0001}",-10.657614247157388,-35.70027892096082,-27.303222830893336,-24.553705333003847,10.406845450456828,1
0.0006422201792399088,3.821314264987725e-06,0.00019073486328125,7.080670549830197e-06,10.0,5000,0.001,"{'alpha': 10.0, 'max_iter': 5000, 'tol': 0.001}",-10.657614247157388,-35.70027892096082,-27.303222830893336,-24.553705333003847,10.406845450456828,1
0.0007710456848144531,0.00010677657094776249,0.00022188822428385416,4.379351194665651e-05,10.0,5000,0.01,"{'alpha': 10.0, 'max_iter': 5000, 'tol': 0.01}",-10.657614247157388,-35.70027892096082,-27.303222830893336,-24.553705333003847,10.406845450456828,1
